,Tarix,Mağaza,Kart_nomresi,Transaksiya_id,Məhsul_nomresi,Məhsul_adi,Məhsul sayi,Ümumi satış
101841,43553,33,33193,30673,68,Pringles Chicken    Salt Crips 134g,2,7.4
101842,43574,33,33193,30674,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8
101843,43585,33,33193,30675,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
101844,43308,33,33203,30741,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
101845,43512,33,33203,30742,109,Pringles Barbeque   134g,2,7.4
101846,43555,33,33203,30743,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8
101847,43560,33,33203,30744,51,Doritos Mexicana    170g,2,8.8
101848,43635,33,33203,30745,88,Kettle Honey Soy    Chicken 175g,2,10.8
101849,43362,33,33216,30819,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
101850,43407,33,33216,30820,91,CCs Tasty Cheese    175g,2,4.2
101851,43453,33,33216,30821,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
101852,43458,33,33216,30822,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6.0
101853,43522,33,33216,30823,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
101854,43580,33,33216,30824,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2
101855,43358,33,33232,30927,34,Pringles Slt Vingar 134g,2,7.4
101856,43389,33,33232,30928,47,Doritos Corn Chips  Original 170g,2,8.8
101857,43525,33,33232,30929,85,RRD Honey Soy       Chicken 165g,2,6.0
101858,43568,33,33232,30930,81,Pringles Original   Crisps 134g,2,7.4
101859,43287,33,33238,30954,40,Thins Chips Seasonedchicken 175g,2,6.6
101860,43298,33,33238,30955,93,Doritos Corn Chip Southern Chicken 150g,2,7.8
101861,43353,33,33238,30956,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
101862,43439,33,33238,30957,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
101863,43397,33,33250,31025,99,Pringles Sthrn FriedChicken 134g,2,7.4
101864,43425,33,33250,31026,44,Thins Chips Light&  Tangy 175g,2,6.6
101865,43515,33,33250,31027,83,WW D/Style Chip     Sea Salt 200g,2,3.8
101866,43529,33,33250,31028,113,Twisties Chicken270g,2,9.2
101867,43556,33,33250,31029,78,Thins Chips Salt &  Vinegar 175g,2,6.6
101868,43558,33,33250,31030,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
101869,43611,33,33250,31031,24,Grain Waves         Sweet Chilli 210g,2,7.2
101870,43337,33,33253,31049,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4
101871,43349,33,33253,31050,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8
101872,43349,33,33253,31050,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2
101873,43352,33,33253,31051,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
101874,43377,33,33253,31052,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4
101875,43387,33,33253,31053,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
101876,43452,33,33253,31054,6,RRD Lime & Pepper   165g,2,6.0
101877,43477,33,33253,31055,34,Pringles Slt Vingar 134g,2,7.4
101878,43544,33,33253,31056,85,RRD Honey Soy       Chicken 165g,2,6.0
101879,43406,34,34000,31066,78,Thins Chips Salt &  Vinegar 175g,2,6.6
101880,43471,34,34000,31067,25,Pringles SourCream  Onion 134g,2,7.4
101881,43441,34,34033,31115,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
101882,43438,34,34054,31146,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6
101883,43540,34,34054,31147,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
101884,43427,34,34068,31168,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
101885,43476,34,34068,31169,47,Doritos Corn Chips  Original 170g,2,8.8
101886,43493,34,34068,31170,24,Grain Waves         Sweet Chilli 210g,2,7.2
101887,43561,34,34068,31171,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
101888,43318,34,34069,31172,7,Smiths Crinkle      Original 330g,1,5.7
101889,43317,34,34086,31196,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
101890,43438,34,34086,31197,109,Pringles Barbeque   134g,2,7.4
101891,43288,34,34104,31223,24,Grain Waves         Sweet Chilli 210g,2,7.2
101892,43360,34,34104,31224,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
101893,43509,34,34104,31225,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
101894,43564,34,34104,31226,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4
101895,43432,34,34112,31231,24,Grain Waves         Sweet Chilli 210g,2,7.2
101896,43540,34,34112,31232,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2
101897,43319,34,34114,31233,114,Kettle Sensations   Siracha Lime 150g,2,9.2
101898,43634,34,34137,31265,40,Thins Chips Seasonedchicken 175g,2,6.6
101899,43283,34,34170,31316,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
101900,43569,34,34170,31317,62,Pringles Mystery    Flavour 134g,2,7.4
101901,43578,34,34170,31318,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
101902,43539,34,34178,31329,62,Pringles Mystery    Flavour 134g,2,7.4
101903,43512,34,34191,31353,62,Pringles Mystery    Flavour 134g,1,3.7
101904,43540,34,34191,31354,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
101905,43630,34,34191,31355,74,Tostitos Splash Of  Lime 175g,2,8.8
101906,43458,34,34214,31383,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
101907,43466,34,34214,31384,63,Kettle 135g Swt Pot Sea Salt,2,8.4
101908,43635,34,34214,31385,78,Thins Chips Salt &  Vinegar 175g,2,6.6
101909,43321,34,34224,31399,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6
101910,43406,34,34224,31400,99,Pringles Sthrn FriedChicken 134g,2,7.4
101911,43538,34,34224,31401,52,Grain Waves Sour    Cream&Chives 210G,1,3.6
101912,43322,34,34244,31423,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6
101913,43557,34,34244,31424,81,Pringles Original   Crisps 134g,2,7.4
101914,43379,34,34248,31430,15,Twisties Cheese     270g,2,9.2
101915,43452,34,34248,31431,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
101916,43538,34,34248,31432,20,Doritos Cheese      Supreme 330g,2,11.4
101917,43346,34,34279,31478,113,Twisties Chicken270g,2,9.2
101918,43399,34,34287,31489,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6
101919,43590,34,34287,31490,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2
101920,43625,34,34310,31510,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8
101921,43391,34,34325,31528,51,Doritos Mexicana    170g,1,4.4
101922,43375,34,34329,31535,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2
101923,43419,34,34329,31536,47,Doritos Corn Chips  Original 170g,2,8.8
101924,43455,34,34329,31537,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
101925,43304,34,34347,31558,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
101926,43305,34,34347,31559,40,Thins Chips Seasonedchicken 175g,2,6.6
101927,43401,34,34364,31590,46,Kettle Original 175g,2,10.8
101928,43578,34,34364,31591,88,Kettle Honey Soy    Chicken 175g,2,10.8
101929,43289,35,35018,31610,61,Smiths Crinkle Cut  Chips Chicken 170g,1,2.9
101930,43343,35,35018,31611,87,Infuzions BBQ Rib   Prawn Crackers 110g,1,3.8
101931,43406,35,35069,31642,41,Doritos Salsa Mild  300g,1,2.6
101932,43582,35,35070,31643,30,Doritos Corn Chips  Cheese Supreme 170g,1,4.4
101933,43390,35,35117,31677,21,WW Sour Cream &OnionStacked Chips 160g,1,1.9
101934,43554,35,35117,31678,90,Tostitos Smoked     Chipotle 175g,1,4.4
101935,43412,35,35166,31727,105,Woolworths Cheese   Rings 190g,1,1.8
101936,43449,35,35177,31737,62,Pringles Mystery    Flavour 134g,1,3.7
101937,43532,35,35177,31738,18,Cheetos Chs & Bacon Balls 190g,1,3.3
101938,43630,35,35249,31798,80,Natural ChipCo Sea  Salt & Vinegr 175g,1,3.0
101939,43373,35,35264,31811,109,Pringles Barbeque   134g,1,3.7
101940,43479,35,35264,31812,91,CCs Tasty Cheese    175g,1,2.1
101941,43301,35,35271,31818,78,Thins Chips Salt &  Vinegar 175g,1,3.3
101942,43423,35,35271,31819,41,Doritos Salsa Mild  300g,1,2.6
101943,43590,35,35285,31834,38,Infuzions Mango     Chutny Papadums 70g,1,2.4
101944,43430,35,35295,31843,72,WW Crinkle Cut      Original 175g,1,1.7
101945,43625,35,35295,31844,103,RRD Steak &         Chimuchurri 150g,2,5.4
101946,43434,35,35308,31850,62,Pringles Mystery    Flavour 134g,1,3.7
101947,43622,35,35312,31853,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6
101948,43505,35,35340,31881,16,Smiths Crinkle Chips Salt & Vinegar 330g,1,5.7
101949,43354,35,35369,31912,43,Smith Crinkle Cut   Bolognese 150g,1,2.6
101950,43490,35,35375,31917,97,RRD Salt & Vinegar  165g,1,3.0
101951,43315,35,35427,31968,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4
101952,43489,35,35427,31969,38,Infuzions Mango     Chutny Papadums 70g,1,2.4
101953,43558,35,35435,31975,75,Cobs Popd Sea Salt  Chips 110g,1,3.8
101954,43584,35,35450,31985,54,CCs Original 175g,1,2.1
101955,43592,35,35450,31986,41,Doritos Salsa Mild  300g,1,2.6
101956,43312,36,36001,32029,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
101957,43445,36,36001,32030,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
101958,43449,36,36001,32031,51,Doritos Mexicana    170g,2,8.8
101959,43451,36,36001,32032,90,Tostitos Smoked     Chipotle 175g,2,8.8
101960,43518,36,36001,32033,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8
101961,43598,36,36001,32034,71,Twisties Cheese     Burger 250g,2,8.6
101962,43314,36,36029,32150,24,Grain Waves         Sweet Chilli 210g,2,7.2
101963,43393,36,36029,32151,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2
101964,43444,36,36029,32152,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
101965,43622,36,36029,32153,36,Kettle Chilli 175g,2,10.8
101966,43312,36,36051,32222,113,Twisties Chicken270g,2,9.2
101967,43401,36,36051,32223,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
101968,43539,36,36051,32224,44,Thins Chips Light&  Tangy 175g,2,6.6
101969,43612,36,36051,32225,78,Thins Chips Salt &  Vinegar 175g,2,6.6
101970,43371,36,36056,32240,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6
101971,43453,36,36056,32241,63,Kettle 135g Swt Pot Sea Salt,2,8.4
101972,43509,36,36056,32242,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
101973,43526,36,36056,32243,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
101974,43547,36,36056,32244,63,Kettle 135g Swt Pot Sea Salt,2,8.4
101975,43286,36,36078,32329,81,Pringles Original   Crisps 134g,2,7.4
101976,43322,36,36078,32330,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4
101977,43367,36,36078,32331,88,Kettle Honey Soy    Chicken 175g,2,10.8
101978,43481,36,36078,32332,40,Thins Chips Seasonedchicken 175g,2,6.6
101979,43564,36,36078,32333,7,Smiths Crinkle      Original 330g,2,11.4
101980,43395,36,36094,32400,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6
101981,43398,36,36094,32401,3,Kettle Sensations   Camembert & Fig 150g,2,9.2
101982,43403,36,36094,32402,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6
101983,43546,36,36094,32403,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
101984,43390,36,36099,32416,52,Grain Waves Sour    Cream&Chives 210G,2,7.2
101985,43433,36,36099,32417,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2
101986,43498,36,36099,32418,20,Doritos Cheese      Supreme 330g,2,11.4
101987,43521,36,36099,32419,24,Grain Waves         Sweet Chilli 210g,2,7.2
101988,43449,36,36110,32457,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2
101989,43507,36,36110,32458,113,Twisties Chicken270g,2,9.2
101990,43567,36,36110,32459,90,Tostitos Smoked     Chipotle 175g,2,8.8
101991,43624,36,36110,32460,63,Kettle 135g Swt Pot Sea Salt,2,8.4
101992,43380,36,36127,32522,71,Twisties Cheese     Burger 250g,2,8.6
101993,43398,36,36127,32523,68,Pringles Chicken    Salt Crips 134g,2,7.4
101994,43314,36,36141,32567,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
101995,43589,36,36141,32568,99,Pringles Sthrn FriedChicken 134g,2,7.4
101996,43294,36,36179,32695,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
101997,43458,36,36179,32696,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8
101998,43569,36,36179,32697,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
101999,43313,36,36182,32705,52,Grain Waves Sour    Cream&Chives 210G,2,7.2
102000,43357,36,36182,32706,23,Cheezels Cheese 330g,2,11.4
102001,43436,36,36182,32707,63,Kettle 135g Swt Pot Sea Salt,2,8.4
102002,43552,36,36182,32708,88,Kettle Honey Soy    Chicken 175g,2,10.8
102003,43394,36,36184,32711,3,Kettle Sensations   Camembert & Fig 150g,2,9.2
102004,43462,36,36184,32713,62,Pringles Mystery    Flavour 134g,2,7.4
102005,43585,36,36184,32714,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8
102006,43385,36,36189,32731,46,Kettle Original 175g,2,10.8
102007,43481,36,36189,32734,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
102008,43492,36,36189,32735,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
102009,43458,36,36207,32811,74,Tostitos Splash Of  Lime 175g,2,8.8
102010,43298,36,36225,32871,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6
102011,43357,36,36225,32872,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8
102012,43493,36,36225,32873,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8
102013,43574,36,36225,32874,25,Pringles SourCream  Onion 134g,2,7.4
102014,43607,36,36225,32876,63,Kettle 135g Swt Pot Sea Salt,2,8.4
102015,43308,36,36236,32926,47,Doritos Corn Chips  Original 170g,2,8.8
102016,43515,36,36236,32927,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2
102017,43525,36,36236,32928,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
102018,43626,36,36236,32929,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6
102019,43637,36,36236,32930,20,Doritos Cheese      Supreme 330g,2,11.4
102020,43356,36,36247,32985,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
102021,43461,36,36247,32986,25,Pringles SourCream  Onion 134g,2,7.4
102022,43518,36,36247,32987,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
102023,43537,36,36247,32988,52,Grain Waves Sour    Cream&Chives 210G,2,7.2
102024,43335,36,36250,32993,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
102025,43570,36,36250,32994,25,Pringles SourCream  Onion 134g,2,7.4
102026,43312,36,36262,33034,40,Thins Chips Seasonedchicken 175g,2,6.6
102027,43499,36,36262,33035,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2
102028,43633,36,36262,33036,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
102029,43439,36,36266,33046,51,Doritos Mexicana    170g,2,8.8
102030,43567,36,36266,33048,15,Twisties Cheese     270g,2,9.2
102031,43585,36,36266,33049,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
102032,43633,36,36266,33050,44,Thins Chips Light&  Tangy 175g,2,6.6
102033,43400,36,36274,33079,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
102034,43440,36,36274,33080,50,Tostitos Lightly    Salted 175g,2,8.8
102035,43304,36,36286,33125,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
102036,43364,36,36286,33126,88,Kettle Honey Soy    Chicken 175g,2,10.8
102037,43613,36,36286,33127,4,Dorito Corn Chp     Supreme 380g,2,13.0
102038,43628,36,36286,33128,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2
102039,43353,36,36344,33363,44,Thins Chips Light&  Tangy 175g,2,6.6
102040,43426,36,36344,33364,46,Kettle Original 175g,2,10.8
102041,43561,36,36344,33365,51,Doritos Mexicana    170g,2,8.8
102042,43577,36,36344,33366,46,Kettle Original 175g,2,10.8
102043,43617,36,36344,33367,15,Twisties Cheese     270g,2,9.2
102044,43554,36,36355,33408,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
102045,43567,36,36355,33409,4,Dorito Corn Chp     Supreme 380g,2,13.0
102046,43310,36,36358,33421,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
102047,43315,36,36358,33422,81,Pringles Original   Crisps 134g,2,7.4
102048,43426,36,36358,33423,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
102049,43447,36,36358,33424,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
102050,43450,36,36358,33425,74,Tostitos Splash Of  Lime 175g,2,8.8
102051,43474,36,36358,33426,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
102052,43534,36,36358,33427,4,Dorito Corn Chp     Supreme 380g,2,13.0
102053,43563,36,36358,33428,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
102054,43487,37,37005,33452,15,Twisties Cheese     270g,2,9.2
102055,43572,37,37005,33453,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6
102056,43392,37,37042,33504,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6
102057,43534,37,37042,33505,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4
102058,43548,37,37042,33506,26,Pringles Sweet&Spcy BBQ 134g,2,7.4
102059,43556,37,37042,33507,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
102060,43384,37,37057,33530,40,Thins Chips Seasonedchicken 175g,2,6.6
102061,43471,37,37057,33531,50,Tostitos Lightly    Salted 175g,2,8.8
102062,43545,37,37057,33532,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4
102063,43367,37,37100,33598,52,Grain Waves Sour    Cream&Chives 210G,2,7.2
102064,43451,37,37115,33618,109,Pringles Barbeque   134g,2,7.4
102065,43467,37,37115,33619,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
102066,43594,37,37115,33620,24,Grain Waves         Sweet Chilli 210g,2,7.2
102067,43404,37,37177,33705,50,Tostitos Lightly    Salted 175g,2,8.8
102068,43436,37,37177,33706,47,Doritos Corn Chips  Original 170g,2,8.8
102069,43496,37,37177,33707,40,Thins Chips Seasonedchicken 175g,2,6.6
102070,43535,37,37177,33708,20,Doritos Cheese      Supreme 330g,2,11.4
102071,43282,37,37191,33729,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8
102072,43452,37,37191,33730,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
102073,43421,37,37289,33873,7,Smiths Crinkle      Original 330g,2,11.4
102074,43642,37,37295,33880,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6
102075,43489,37,37318,33901,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
102076,43509,37,37318,33902,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
102077,43311,37,37345,33947,15,Twisties Cheese     270g,2,9.2
102078,43334,37,37345,33948,62,Pringles Mystery    Flavour 134g,2,7.4
102079,43445,37,37345,33949,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
102080,43597,37,37345,33950,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2
102081,43358,37,37348,33954,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
102082,43395,37,37348,33955,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
102083,43498,37,37348,33956,62,Pringles Mystery    Flavour 134g,2,7.4
102084,43441,38,38029,34050,7,Smiths Crinkle      Original 330g,2,11.4
102085,43564,38,38037,34059,113,Twisties Chicken270g,2,9.2
102086,43309,38,38039,34061,52,Grain Waves Sour    Cream&Chives 210G,2,7.2
102087,43555,38,38039,34062,26,Pringles Sweet&Spcy BBQ 134g,1,3.7
102088,43641,38,38067,34094,87,Infuzions BBQ Rib   Prawn Crackers 110g,1,3.8
102089,43335,38,38116,34153,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2
102090,43516,38,38181,34220,68,Pringles Chicken    Salt Crips 134g,1,3.7
102091,43529,38,38181,34221,12,Natural Chip Co     Tmato Hrb&Spce 175g,1,3.0
102092,43541,38,38181,34222,39,Smiths Crinkle Cut  Tomato Salsa 150g,2,5.2
102093,43303,38,38196,34235,86,Cheetos Puffs 165g,1,2.8
102094,43430,38,38196,34236,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
102095,43637,38,38196,34237,101,Doritos Salsa       Medium 300g,1,2.6
102096,43346,38,38211,34252,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
102097,43323,38,38256,34293,26,Pringles Sweet&Spcy BBQ 134g,2,7.4
102098,43486,38,38256,34295,72,WW Crinkle Cut      Original 175g,2,3.4
102099,43589,38,38256,34296,34,Pringles Slt Vingar 134g,2,7.4
102100,43309,38,38303,34354,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6
102101,43646,38,38458,34529,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4
102102,43509,38,38477,34555,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8
102103,43403,38,38501,34586,94,Burger Rings 220g,1,2.3
102104,43513,38,38503,34589,23,Cheezels Cheese 330g,1,5.7
102105,43321,39,39000,34597,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4
102106,43352,39,39000,34598,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
102107,43373,39,39000,34599,81,Pringles Original   Crisps 134g,2,7.4
102108,43543,39,39000,34600,72,WW Crinkle Cut      Original 175g,2,3.4
102109,43346,39,39005,34621,93,Doritos Corn Chip Southern Chicken 150g,2,7.8
102110,43360,39,39005,34622,110,WW Original Corn    Chips 200g,2,3.8
102111,43478,39,39005,34624,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2
102112,43480,39,39005,34625,105,Woolworths Cheese   Rings 190g,2,3.6
102113,43503,39,39005,34626,15,Twisties Cheese     270g,2,9.2
102114,43552,39,39005,34627,83,WW D/Style Chip     Sea Salt 200g,2,3.8
102115,43613,39,39005,34629,72,WW Crinkle Cut      Original 175g,2,3.4
102116,43632,39,39005,34630,74,Tostitos Splash Of  Lime 175g,2,8.8
102117,43632,39,39005,34630,46,Kettle Original 175g,2,10.8
102118,43370,39,39024,34751,88,Kettle Honey Soy    Chicken 175g,2,10.8
102119,43383,39,39024,34752,7,Smiths Crinkle      Original 330g,2,11.4
102120,43427,39,39024,34753,74,Tostitos Splash Of  Lime 175g,2,8.8
102121,43485,39,39024,34754,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8
102122,43544,39,39024,34755,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
102123,43638,39,39024,34756,91,CCs Tasty Cheese    175g,2,4.2
102124,43336,39,39041,34863,18,Cheetos Chs & Bacon Balls 190g,2,6.6
102125,43488,39,39041,34864,50,Tostitos Lightly    Salted 175g,2,8.8
102126,43512,39,39041,34865,103,RRD Steak &         Chimuchurri 150g,2,5.4
102127,43550,39,39041,34866,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
102128,43556,39,39041,34867,79,Smiths Chip Thinly  CutSalt/Vinegr175g,2,6.0
102129,43587,39,39041,34868,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2
102130,43296,39,39062,34994,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
